Meter Reading (MR) Doc. No.,EQUNR,Geplante Ableseart,MR type,MR TYPE TEXT,MR category,ISTABLART_TXT,LOGIKZW,KENNZIFF,Record created on,Object changed on
"FHmtSSrUFNPfsrpZsUHmfHvS+OErYhQWLZTPwGQ","OEZOpLmMnCxVnY/tIYVZTngFG+uxQOKCsLZHqvZ","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","YOeTGPOGVNKuVfSpYW/ACoDKsTaU/EfRlcPXVBs","1-1:1.8.0",2022-09-01T00:00:00,2022-09-08T00:00:00
"TsJtmTVFZpmOtuIQRNBoKYRRHzrZRlV+FFxoVYA","PXAHyNCSKraVVURdyYICRWObPQREWcAHHHCdKoM","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","zKvEFnRkXTyrOROQSISZKAWUEkVsZiouifDtzyV","1-0:1.8.0",2022-09-01T00:00:00,2022-09-09T00:00:00
"KYaSAYWDLxPYrVYIRmtNdAbSyWNTRSQSAifqAiv","UJjtFzdqQpGdZeYTtbsPPBDYgruZsMExf/gIlrS","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","VfgopiWDVP+zWcFKQuGcSIzmS/TAUWljh+DfdHa","1-1:1.8.1",2022-09-01T00:00:00,2022-09-16T00:00:00
"dZFVYyNOQNSnQsMjzhhCJbYQexHijPCJjI+CS+I","uiWcRsJQmqH/Su/lVDgakvsqvgYVWbCSrTASkTs","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","HvqvVWDXPdpiQaVMwgzuXWXNUCYZcsBhEnbOEjD","1-1:1.8.0",2022-09-01T00:00:00,2022-09-14T00:00:00
"ENXnIMEUxucDIwRgRmnQpRTxSqgxvHUWEvnBTNQ","/bCByASNZqoWlNqqCKS+XPQQYYRfWXCf/IAAQy+","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","gxrmJOmUjDM/MOnmXfWZVZW/QVzcuYWHsC/TBvE","1-0:1.8.0",2022-09-01T00:00:00,2022-09-09T00:00:00
"leoyRQVmLYewuStUuoZhBWfqXQuNaNZbMTntwbI","hWWVVRTTGilYHuKz++QMOScGZdZWumKURrSXZQV","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","QQMgSLZOSSjNhdyDLrLTWBYoTLOwCtlTLXypGYG","1-0:1.8.0",2022-09-01T00:00:00,2022-09-08T00:00:00
"FFVXPiPRRQUJCKveuXWxojRdaNJFfRdQAAHrzwW","URjbxYveGWejDFqWjYTS/SRNRpgOOWEROUSRsFP","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","GXPLucNTOXyVkUahUgmVcvAmLgfURTrhdMBhTIE","1-1:1.8.1",2022-09-01T00:00:00,2022-09-26T00:00:00
"zNWnTnbwXYXiqJSzqLuwYodQUiTUVAsIe+YyJHr","jVJKyncKZjKcSbtnsHH+AirLzVJZOxjOUOLOVCQ","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","RWfyAjRkThyTCBpMNbMAzXdZ+YbMthWATgur/PM","1-1:1.8.0",2022-09-01T00:00:00,2022-09-26T00:00:00
"FQVsGYnYFGMGbHmHrTgWrHUPtVt/QOdIiOmLSMz","iWIhWmTPbLgHDAhIIaqHjmSQzPzFWWbdvXZUeCm","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","IAAbIJPSySZzeiJwXQFZJRZlUuaHAn/gQTRXwAA","1-0:1.8.0",2022-09-01T00:00:00,2022-09-13T00:00:00
"c+SEGbTwBswkakylVYYPmZn/HQXitLWvkYaPsAM","WQ+BuhUCVAWGeQlqUhVCaoMwfqklisPuX/GZDdU","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","IqvjQIQUaGMese/+YpcYWbpnIZLBmSJcsVQAigP","1-0:1.8.0",2022-09-01T00:00:00,2022-09-26T00:00:00
"SCRQZiSTAQHvDCbsBGCTynPsERnGZErSeXwZWgv","ZBQEPVcrxysCTwfdVrioR/PEJfTYFWqJ+BoARoS","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","YMeEHQjVGypuZCWuMpWcVdMLbALDztipTwcRleN","1-1:1.8.0",2022-09-01T00:00:00,2022-09-09T00:00:00
"AyEHEjd/GIokLIbGmEulDUtXrtF/XX+QRWHMmRZ","RTCQqaHOWQOZljBoiQgiwMkYNpFwtWk+RLckGTV","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","SyhNeXYRTEPZALAnEVmTGee/PShGZlzoqToLQNv","1-0:1.8.0",2022-09-01T00:00:00,2022-09-09T00:00:00
"crVcjWYnpnuKVzWuIMNzSLlcSPzsEpZARXVgFmV","xLWDZGbeopkIozcaUdiqKWWcLFy+FmebtbTnvDz","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","/LaqXWlYQDtajuWSXFXLCEUnzSBzPQXsXQmRYiT","1-1:1.8.0",2022-09-01T00:00:00,2022-09-14T00:00:00
"gifPTUXRQoIXzSenYqEQBAArJLLTKfSYDYfIQHK","nDwswvBZQfwmcheUtd+SQUAnBXzuOUaDUzrLCWa","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","bYTLhwHpAzXAzsZOyerkeukZEt/pUxFpcXfOAmX","1-0:1.8.0",2022-09-01T00:00:00,2022-09-09T00:00:00
"VPTfKtX/hwuaYnPXMYAFeUelVzbDJUJ/cYTCYxU","oVdcHSNggDGWojXOceGM+WKKImjjEUNkGKBXgce","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","RQVkDSlljxOMyDSIAZyYj+SdYxRlwjwwJrIBTJp","1-1:1.8.0",2022-09-01T00:00:00,2022-09-09T00:00:00
"JCUChiCCTZReTVcWtdVbUWQYXgYLXBpPQHsOabw","XHDHLSZz+VguRlxzt/pS+DPpfdqMCTlnAVPZd/K","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","oApbVdBGqENGEWATkCzInWXwRWFleUMBwHdCwTH","1-0:1.8.1",2022-09-01T00:00:00,2022-10-18T00:00:00
"VYJfiHREVRiEriknQ+ZHtFYAZASeHuxUTLjUyyh","MoAvsXKvDm+dXTQYzsyndksRQROkxTyUl/maGyT","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","TFJHGTeBHXXuGSFncxcFiSUZhmjSfFfYISZAVQT","1-1:1.8.0",2022-09-01T00:00:00,2022-09-09T00:00:00
"dwJbp/vqQN/ujRV/RMSZ/WZwEXTAQmcywZVhXzq","rJNSTcWecXCvtTxTiUKyKXgrcgCtO+SpSvi/JxQ","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","DXxyRKZdmBYJRcuZNdIsG+GiSHsmHRQNVGEYglP","1-1:1.8.0",2022-09-01T00:00:00,2022-09-08T00:00:00
"dYXGEZ+UkTWMGSWa+oHOzopTtBekecSAzXdsHOV","NcXQdZ/WrqpYQ/oeLnRBxRXuJtPcfsKSSnnUpVs","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","MyVqYVEQiGpYSEjn/+LjYoAqXyXBzNOeTVh+AVI","1-0:1.8.1",2022-09-01T00:00:00,2022-09-09T00:00:00
"rYUDHSdiRXQYSNP+NfmRfIWUdlfXfauCeLUXT/h","hwbsWdXRAcaeUYSIjoIRYwORoFplmQTKrWjUiet","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","iCEmXWlJNNwXZHFOWYMRXYbxojc/YVnFAuTQgGY","1-0:1.8.0",2022-09-01T00:00:00,2022-09-26T00:00:00
"DMMbzdeiFwUbIMOIoQHXsIfwYSbdcLUiiRZBJqW","fSdJpWofADOCDTiRwZdXKSVXThruTjQzBSfFVrn","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","UlTemtNTTdFFxQVRMEUpDfpsSQYWWIWhCHW+OA/","1-1:1.8.0",2022-09-01T00:00:00,2022-09-13T00:00:00
"rKfYCVQBAN/EnZJkUfBrKwR/TiLAQJJXxCMBVfx","OEVnEMIbpYUUQJoMJYxNxMxhucQeImXM/kkTTaP","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","ZekUSSOwZqcLqWUy/WTMmCEVnkVnndunUcVTjAU","1-0:1.8.0",2022-09-01T00:00:00,2022-09-09T00:00:00
"dhQQHYoMZlhoSHCYWhXEGAsCZmIlzxvhHzoXVNC","CYVNSiVZdF/XVbyYxchjq/XXRiNUYDKvSsCVOZz","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","LcBaUxMTWsXUXUBGZFTskReX+cCWEtWYKeR+YFF","1-0:1.8.0",2022-09-01T00:00:00,2022-09-09T00:00:00
"GnRhTeLuMuVKUUHjGpOWUoLHNTGZjlEqbZhXBeR","iQlPuQrTSFUSDNYgGVZpXsGRUWx/+TFzAAY/enH","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","cXxvxXeKUSqPLOXwgKNBQXVNBRKkRIrjSXsKOnZ","1-1:1.8.0",2022-09-01T00:00:00,2022-09-14T00:00:00
"ZHnYhYROiXlrzWWhWRropSYTqXObNtJ/MJJuSkh","vNvSENVTsZBUbbjBwvOxIzfSURvDQdOWKTZVYCZ","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","TeHOBwD/eWNWdEEQTvZEhzxHhYWTXSNknR/yhSP","1-0:1.8.0",2022-09-01T00:00:00,2022-09-26T00:00:00
"vokYdJamVXISbUTJJlBSJJaoSlTSczMQPQFsqUZ","O+n+QAclQgsDEdxjkOHaHpUHSRjGqGgMhYnSqTA","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","PWEPUv+ruvdDgDoWGUSNUhTDqQamRutVlaTRmFV","1-1:1.8.0",2022-09-01T00:00:00,2022-09-13T00:00:00
"XHB+gUSHmXkrXuZjamZbnVth/RBDVmLeSQTGXY/","SkLajQ/VB+USHbVWYESRIYs/nCo/TttZmLYBXCo","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","qvOzZuUCWOWIlkUqzY/+QXynRSWZfOWCQgJTRH+","1-1:1.8.0",2022-09-01T00:00:00,2022-09-12T00:00:00
"t/grLhrrYtgpQjEQKbqwhhiUgXHZQVJLaSjIYWH","QdcmNZrsUuOZXvBquNbvZugOgUZLCGCpRRUZXwY","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","djQTUpWDueeibqpXoZQqcWd+RXxXYMpTQpOVIAR","1-1:1.8.0",2022-09-01T00:00:00,2022-09-19T00:00:00
"heugTTjPsC+amUZANTnXO/qKZODjsODWPQushtw","XzVoKyhXUAKuTWAYQrRlzpXVWoiAxRUDkkYUEDh","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","zeVzCYfhUwqMrMw/AuErCHnsUMbeDBSlXSPlWYZ","1-1:1.8.0",2022-09-01T00:00:00,2022-09-12T00:00:00
"JobsbnxPoIUMgXSiYyVKXVRLdAERWxnvSLWyudm","/VUUqSSVWaXsiWDUgCItU/sSkgmsTIwFmWFodBW","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","///U+EjQVUiifPhuoEUZpZyALOb+oNRUTueafQF","1-0:1.8.0",2022-09-01T00:00:00,2022-09-19T00:00:00
"'+zBvgcgkToZZZShjnFMfcMxAItnOxZkSUOoR+jb","LygheTODfpQEBXZTVDQ+RTQpaTVINJNPBKLtbVT","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","LeC/OYfngJRZdqXeJHcWuWRi+eYJHSymTHVNzgW","1-1:1.8.0",2022-09-01T00:00:00,2022-09-13T00:00:00
"QUoRLnHRwKMoQIhyNFDXHCocIfcEeHzYhpVSeDK","CUZrRMwiimzrrAZpSfbuFiJSf/dMLGgRCdzGCkW","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","YvYUyQfQglWaORlDuLUOJzVyLglsVMvMUgSQjct","1-1:1.8.0",2022-09-01T00:00:00,2022-09-09T00:00:00
"NjcgrPivSWDWambtcmZAqGv+dmHsVBYZHVSRO/S","t/aTvBo+aZWWFPQcTAX+f+SNWWZFeg/JyTmskZI","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","hrUzPlUvzbIkUbatGfijQWJD/UupTqcCbWgEZGQ","1-0:1.8.0",2022-09-01T00:00:00,2022-09-09T00:00:00
"fQyZyXdZHMgZzVcmGZRRbQADjmoclScjfJFDUUt","FWmTlVDnYZZaQQUxeWTxSSQFkoSfXFTZsB/MqMH","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","AbaPIDYUtVDQSEWxRSfRcshgcVa/gy/KJKmXQzI","1-0:1.8.0",2022-09-01T00:00:00,2022-09-12T00:00:00
"aoOfdak+vtNQrpycHeHbLUZKXUSRLTYuaCVmSUx","RXDPJagUl+USZmXUsljFgzrzxeYwalZPmxo+/yv","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","QKR/XOQXscTUcfJjPJZdWTtbY+uzCVGkSbxXGIY","1-1:1.8.0",2022-09-01T00:00:00,2022-09-09T00:00:00
"IrGNcoroGsonnRZgUUQJjQbcMZTQnTocNxElXfH","rEKTKqZXpmONmR/vEmWljSRwKiBTDVuyWZZCGXj","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","YnYVkgWJBsZUwuHkguoacYTjQIeXCnryOXVduLM","1-1:1.8.0",2022-09-01T00:00:00,2022-09-26T00:00:00
"YRklnHkvAQVsUpsjfVMrTEyDuCWQRLQbnXUgHWH","KLvksjT/ULbOuQWwQz+FRaXvSFhSOFoTJuOYISK","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","RwYQsd+AXaoItQSTC/YukUEYBZAPtXDTDnRwmsk","1-1:1.8.0",2022-09-01T00:00:00,2022-09-26T00:00:00
"ZQpgrRFpUClfrboyVB/SmVWdUfPlG/iHVwkUgRh","UODWbTrjUeNQdLlVnjQTzuBfJYMCnCxdRnTegfx","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","UVeqWCmMEo+GZJZkXzedEveNmsuXpoDsVgMkEnW","1-1:1.8.0",2022-09-01T00:00:00,2022-09-09T00:00:00
"oTeLDmXnUXDSUscAqBoTFnJRpwrfuQMUSrFrtyA","bHMRcCNOSIfNlYGQyQLSesrcUqDjoydrWxCjViQ","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","hWiTPzXScyyv+/WRzETWVOHGxSfSHlOYDXOgXYm","1-0:1.8.0",2022-09-01T00:00:00,2022-09-14T00:00:00
"Sm/VbIMueXbNiJEXTXpOVYQvoOgDfcXuYaUwpXH","WWPdXuPIOdMtU/UVYWLyOSodQpJDwvfI+rmry/x","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","PIwhjSahr+QYQSBxMrZNWNXjAvRoXzvMYvYKuzC","1-1:1.8.1",2022-09-01T00:00:00,2022-09-14T00:00:00
"UjHQGXKTEKrUGkQQfJjrMueZBMVWXJcVlNrwsXJ","yRMsPqtZp/bWnjYugitVjZGDYTToWkhFyrUECYg","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","HUYBSFGDIKjasYqnCbBxrVgmbLkrfTTuIfhkhRy","1-1:1.8.0",2022-09-01T00:00:00,2022-09-19T00:00:00
"RRuboWwTVUSTRvZ/iOrTjngXvh/L+XZXOWsIw+R","eRAfarJDTfOPiYDfIyWRwohQRKleXwgLcdpwpIA","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","ahWBfVhmdQgRQaOSbbfbPJEhljeSoIkIYrnStDf","1-1:1.8.0",2022-09-01T00:00:00,2022-09-19T00:00:00
"gXnBfpavdMgH+tZ+kVEIqrSDscUS+PyTiSLYVTQ","kXIqwsaQIYrSytmHf/XSyCUGpdMFdbgBFRSNmUe","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","NovzhySVwqlUWzTxxoRmrmnQiVCvhIoSpfCLFvj","1-1:1.8.0",2022-09-01T00:00:00,2022-09-13T00:00:00
"aZhwwsGAVZBvRqRtrYygvQxdlrEUrIRfgxQuhVf","KyXVmsKmDCSfIGubGkDY+blM/HusqKQ+wgASscU","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","sksSkqwqPkAjJysRwcQ+jSF/WYM/CoOiRvHbUmL","1-1:1.8.0",2022-09-01T00:00:00,2022-09-09T00:00:00
"LrOvGoDbFQzzdWXmYY+iBiaPuraqYutbWiatYZR","NVMzgZEJPHrmkZHhJSlbeecHPVTgJEvMzPYSAmR","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","WmZYukhRNeIYInEXUkaEMiWdINISU/aJzYpyYVZ","1-1:1.8.0",2022-09-01T00:00:00,2022-09-13T00:00:00
"ZUowYwxTqHClQYmc+MOCUrzkGzFQHEVRaZURVYA","BzRWvSQXi+nWaTevunXrbGmyCAJjYWeAPDrikYg","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","UtGQhAttNDxWSjQYSGnSbvsn+Uh+XAJMnmgCOLR","1-1:1.8.0",2022-09-01T00:00:00,2022-09-19T00:00:00
"gKYV+VRdHTsylyRWvQNeajPXkZRYfOZ+DCmsbOX","'+Uw+xTWmAJxQYTDZfVYznsSIbrQVT+uOhQcSRfm","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","JTSuzRYZRHYxXXleSmFGrR+RRnYqtLnYS/e/lZG","1-1:1.8.0",2022-09-01T00:00:00,2022-09-09T00:00:00
"fHwFlRNiTYopBVvhZRWQTwXGxHgWPWLzQFq/U+B","XBSDTyyFYzjGGBWlxMQXjRIRowbvSxXqUtNTiWr","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","zPFCpVWkUDTVGCYVEYQIPPKRQuUAwWlaWVZWLB/","1-1:1.8.0",2022-09-01T00:00:00,2022-09-09T00:00:00
"BnwtVVpRT/tegTGWSclskSA/GoWDRniGusBvGlL","egwrSvw+U+sVnMQmqmPVQAYUChAnbMKSjBwjdTH","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","'+cbUBnYTTwQIuCYeXTAkwPTwxIL/YzBWRhELiRV","1-1:1.8.0",2022-09-01T00:00:00,2022-09-09T00:00:00
"IBCUKjEWkhgTxJxTUUYoPrXkSzddecpjCakGxld","TkhYDuRwNXwgVAvsvyoRSGYmYxzZhXkxZYfBnyt","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","jjXNWwPQYLGrWXWsUSkFd+VkWisdXZYHSUUYlPS","1-1:1.8.0",2022-09-01T00:00:00,2022-09-22T00:00:00
"T/H+HZefDvTjsXGZocdizamfzzHWRQYjGsSTuWI","/dNqWtRPJsWfGfJDRKnXJDQxUv/SjUEDdAEChOv","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","QQPOYbQU/xylYTw/ujEJqqKKPv+UIRIEQAXdZOE","1-1:1.8.0",2022-09-01T00:00:00,2022-09-09T00:00:00
"PQdzXuOQwiCDUMrgRUOOsTkDvzdXYjSYfBgeRAe","XSRxClhVFIVIlQnzzYxVHzpMiQYTRYqyhZoGaYQ","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","ZWPvZBQYpvOfGQnmArOXtJAUREVVGkfRviJuqwL","1-1:1.8.0",2022-09-01T00:00:00,2022-09-09T00:00:00
"WawUVBKQJbS+JqZgKTpfiVSb/HANxsBujoFHRXU","WFScwEcwUugqbHkXlQzZuDfUUkqXAAofBRbViSp","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","gkBXslPCvYZSYH+xXKqYaZPjLXpfsDTkddkSuP+","1-1:1.8.0",2022-09-01T00:00:00,2022-09-09T00:00:00
"rawdQ/AhnjCSVLGZwpVXlUIyXgBZEMMZjOpR+pu","sWVtKXTvQWVYdtdsO+zCQwUIFUxZIxrLGJS+vFB","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","duKCwa+QTLQXZwZVx//WSaicmEpYbC/TRKSohUy","1-1:1.8.0",2022-09-01T00:00:00,2022-09-09T00:00:00
"ocUVrgcFsATGfzV/uGJULqUsKXRQTVSxAOvbDrz","IYbpXRWlOGzjhrZAllXKj+WUyi+tPNBUNHeDGLN","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","TwWVVDOTEfh+lYLk+jisnGgICeCnxIXjlnrGSHG","1-0:1.8.0",2022-09-01T00:00:00,2022-09-08T00:00:00
"OJBXDkfo+TXdcYpTbIhTNNwXQSSWrXZuoqErrnu","FwJkgQnSllTBbYyPKflDRCIJWF+GUMnfAnYreKd","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","OBlmTSSUsbFSAUXSvixROZzeddNFVJJizVRfWJn","1-0:1.8.0",2022-09-01T00:00:00,2022-09-26T00:00:00
"WmFnXQLxmdPbUATtVCycPSTdLmBzLBIQQTamuIp","ARVcxxlBSanTULaDpVWYYrpPgdQc+AnOSqey+Tr","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","XaoGZienxgbWwZHsnzqR+FrRmaKPXrIjHLNAvoX","1-1:1.8.0",2022-09-01T00:00:00,2022-09-09T00:00:00
"vddlDsYB/VLQREUEHY+HXIWv/cRVhfRaTJTrDFf","qSHc+kSGYODeLTVdQIZZSZiUmaZQdcbPXoefXtk","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","YepumWoOeXWCnQQmtSQZmWHgQcsZFmB/pmYBFDe","1-1:1.8.1",2022-09-01T00:00:00,2023-09-12T00:00:00
"DDvTVcQSTeSJyEdsRMHWNUvdRU/iiRnyXfrPyH/","jKSHTuqfUswsvTcTbuRQaCWKTDObYbaBntyTYWd","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","cCzZyESocWV/OMZSJIeWdXyRbWhaQqiVTEYsOjm","1-0:1.8.0",2022-09-01T00:00:00,2022-09-20T00:00:00
"QdBHDrDgVtl+VpKwSrvsMVwpDxeSknZzTmUWrms","ZXt+pjNQpQApoVfrzPsEMPpjD+EAhYthYwzuhSM","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","KQKYgKPXUXCM+baVjpgTttdU+WYmWYxnMHfWTeQ","1-1:1.8.0",2022-09-01T00:00:00,2022-09-26T00:00:00
"myZUwldiSXQhjdOHYVPDESZbsMmyWUSmUoVVM/K","TpSNQoKFTtbE/oTuZmGCrFlROVJPGHjjaskaRNA","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","vMUslqjPPTYODOHoPeiSq+ElIMdpQRfKmdNMfSq","1-1:1.8.0",2022-09-01T00:00:00,2022-09-09T00:00:00
"KNJnCrAFXdkQYXHXxPSbNTWWXScjXHXPWREXUoL","iLBWFyQZJhtyVh/BlxuyblaoGp/CjAhqZSMYiWO","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","YGuKWwQ+fUdXiQyCdQZRqxcwZPSqdSisZqSYYCM","1-1:1.8.0",2022-09-01T00:00:00,2022-09-12T00:00:00
"jYPPVifVzZBCyBmShuRvagyHWpTQfiJVdivmMUd","ZTBGQeuqNdZWUilVIWRvZgbLNEQboWSSPucZtId","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","meWjjDtvXlEV/TWGkBcjmXcubWnhdxZRNIMYbaL","1-0:1.8.0",2022-09-01T00:00:00,2022-09-12T00:00:00
"f/BmA/JTwvXDOwUXRNYRXSslAVfFmUAaKSTXQEL","/UYRuFvYEewVkQQmmWYYQjTKQJMwqxxvQbVCGoD","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","PZbNbHUpZiHnTvpxkLxwLrkizYCkRl/oBxxIU+S","1-0:1.8.0",2022-09-01T00:00:00,2022-09-26T00:00:00
"VcXtiZVCaY/kI+gVdvZXAUTsrTda+vEMnwQZTkU","fzYlCPAtnoDTmYcQPplxLtkApMoBxkMSbWloJYT","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","rWPtcWYvfTSQpEMPYLCMSAFSfzHM/kZao/sTQvY","1-1:1.8.0",2022-09-01T00:00:00,2022-09-09T00:00:00
"bJCoYqTCj++LsvTXKoaMZJPZbEPinY/zMOKZTYj","RTyfKrZiBzRFwkTNSSYUWSWQneBVTVeQHhWFEMV","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","l+wRdLJ/fwH/uiuaYYwbahApecSYRMfNTwqQgKK","1-1:1.8.2",2022-09-01T00:00:00,2022-09-09T00:00:00
"PHSVMiRMTqByZZpSDfhwyOlAVgYSRvaYsOZRZGY","ZQNuBTenBsTGpCZZSb/YBUKGDQLDJ/RWHYRQrYZ","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","chFwQJrcnMTkPJrXzUzMCIKEXVbZmrbuUiRoSmK","1-0:1.8.0",2022-09-01T00:00:00,2022-09-13T00:00:00
"ZVxQA+TVjXcKVYYRBlT/YQSXQ/KbtYdmaRHfHVH","cTPFthXADM+W+pWKPmGJqqRbyZtggFUxwhyEufT","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","iJVrYXTQXpyxsTQ/KVMhDyGXsRHjQ/VHVEQGFZf","1-1:1.8.0",2022-09-01T00:00:00,2022-09-16T00:00:00
"zvNPYFNvzNMSHVWtgFGZzYRD+RDjQwhnVFEjIjk","NbYWtKVVZvSAFFHsX/F/VXWCFSqHInlgOixZWfl","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","SDFFtNLhFuWBoYWFRcUfSfjTQVTfNnFVipjHAML","1-1:1.8.0",2022-09-01T00:00:00,2023-01-17T00:00:00
"MTSd/JWdZ+wZzQyGfyjRjVXdVrYZlZSPgNSXDVe","rZvySEVokzoFpwHGGQWgAlyCtJbgwCNf/RFkEQr","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","TSGMerOzYERLQOVihYUMM+FYsoVRHTqA+HRSIeY","1-1:1.8.0",2022-09-01T00:00:00,2022-09-22T00:00:00
"EFtUjXZWlZSXQVXWZ//WRwtRQIZZTGegrTvzIpg","UdqZxrdTPTdVXtRCVsLAOiduvQQoaARaiT/VG+r","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","iDgintUtNXVqdKXyfKG/RUUvIBUmqfsQoyQYFqc","1-1:1.8.0",2022-09-01T00:00:00,2022-09-12T00:00:00
"SZWHNziamr+rJXzYwsdWqNQJgVjodDmGGthUZWN","fbXlNcquJPuUZM+UzZVGvwyapYhGJPpCQZP+LQX","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","YbxfmLX/evruOWhkUTtVVdWlaSkCVJUav/IIZXH","1-0:1.8.0",2022-09-01T00:00:00,2022-09-26T00:00:00
"RFTRxBjqIKUpcqUYgYoXuLHaXVhFHlmRfRXBerS","oVUMB/CLHyxSwZCkNObiWdJkaVY/luoSKsSLS/L","01","01","Ablesung durch EVU","01","Ablesung durch EVU - SAP","fpZXDUcVaUyPZCRRJRUgTRWIKqOEVSNjoCLforJ","1-1:1.8.2",2022-09-01T00:00:00,2022-09-13T00:00:00
"XagZvYTTGbDXaSVHTbOLVUySyJFyzhoiFEfSDPx","bhnrgSZwYikTZVvF/XUTRiYSVSbYrVAqaviMgRT","01","02","Ablesung durch Kunden","02","Ablesung durch Kunden - SAP","uGR/aMNpYLMlZVoTlnYilOBJapNbhCFCMylLwIL","1-0:1.8.0",2022-09-01T00:00:00,2022-09-26T00:00:00
"/KTiVgtvPBGLZWZHMWYbcSNwyUVyXbdCfHff/aB","b+zYUTTPLLUYnSrVHQmByxjVYYvOZnXnEarvwwY","01","03","Maschinelle Schätzung","03","Maschinelle Schätzung - SAP","WVOVrxWbBzT/ZwiLWKtB+JiETqcSQjCYYsBk/RH","1-1:1.8.0",2022-09-01T00:00:00,2022-09-26T00:00:00
