Meter Reading (MR) Doc. No.,Installation,Meter Reading reason,MR Reason - Text,Scheduled MR Date,Meter Reading unit,Meter Reading (MR) Doc. No.
"Pa+HGffIRSNSWQ+xfUhRz/VpAwZWukNE+iWfNHc","GmjRVpvCnYCpHWBagzvdvRadaIQRaMWdXvvpYWM","01","Turnusablesung",2025-09-23T00:00:00,"J09D3011","00000000000011727572"
"ugYlQfUIC/oeH/aLSXSylSwSYdijQWdiHSpzYQR","/zvtHlGfkBsRJzuZjNWJtsSQE/HTZYzzhdAcZjB","01","Turnusablesung",2025-09-23T00:00:00,"J09D3011","00000000000011727627"
"Ubg+JLWZtRjScldHcnFwLUNglXTbSVztRQGYjmg","UXanSUkqRSSIUsuB/YhdYvEva+/JHlJQWiWAZdn","01","Turnusablesung",2025-09-23T00:00:00,"J09D3011","00000000000011727666"
"DYQgqxcNNQuMyYQySayUAQKuevvenucSwF/Euxg","XRWRImQsbBgrNSXDDdQQXiDEwch/+ySXQTtCHUV","01","Turnusablesung",2025-09-23T00:00:00,"J09D3011","00000000000011727674"
"iXZsoHUV+EzdQWvKLFJjjNEYrHQGGbAUWRLK+xW","CWJofljyRDAooYt/XqhoQVsPZwjXvYUTMNXsZxc","01","Turnusablesung",2025-09-23T00:00:00,"J09D3011","00000000000011727688"
"EXeYYUYTBRVorORTsapkVUNPLGaYpepZePHMABC","RuLfIUbeltO+HkNRRLhcXZ+IRcDqmANRPWNPoWA","01","Turnusablesung",2025-09-23T00:00:00,"J09D3011","00000000000011727689"
"kVLCsQx+DQa+ByeWslUYMlRWeqWUzvRXXFRpVkJ","xGUfxZMfSSoryRWHfbui/rImo/EnWSQZGZQPFoq","01","Turnusablesung",2025-09-23T00:00:00,"J09D3011","00000000000011727767"
"yVaWCnNuKHSJcPyRxpuZSTWIqXZMjW/SasWIMUQ","YMXRYyQGbWntrfYXlTu/ZM/bDUtUaVHQVkdsEv/","01","Turnusablesung",2025-09-23T00:00:00,"J09D3011","00000000000011727786"
"'+NPvVhISKaZKReZWGyqlVJWZbSLvVVcZKdzTtbb","RUZCMZVJbwLGMSKB/TDLykt+SLDgXTiLxQPrDfn","01","Turnusablesung",2025-09-23T00:00:00,"J09D3011","00000000000011727790"
"colu+Vv+mCehfGZsZnuaMBQFoYVNoNXYjQAwQ/T","lkcTnSWJKXIzVbOTZvlNVVnQPlmzOCaPGUEQbhB","01","Turnusablesung",2025-09-23T00:00:00,"J09D3011","00000000000011727814"
"uMfURzYFCwiPMixakirxPtlxs/FvFYjEKecEcXw","LSVpSXRGcvVXxthFmkReivRTwVQzKehZoWInTyt","01","Turnusablesung",2025-09-23T00:00:00,"J09D3011","00000000000011727819"
"QRAcmbDPkXmR+eQNWrXeAjKkEzDZ+iLcbWsyISV","PGysdvfZDmqTXxXaneektTZyZVLErSuNjvG/brQ","01","Turnusablesung",2025-09-23T00:00:00,"J09D3011","00000000000011727858"
"eHGfYAakDjQOlXYPBYozUhBhpsUFnFsA+A/qdDp","rILqJxzKXhtErjBJvDnYyIXgFQxYzVCaZXwZYZZ","01","Turnusablesung",2025-09-23T00:00:00,"J09D3011","00000000000011727864"
"OxaAPnoHRZVeXgXVUAdFrYbneTwnxpTUZsMRkCZ","waXQnlhyEHgMYulJ/ibsSReFRGDFOUdDHkMLHfR","01","Turnusablesung",2025-09-23T00:00:00,"J09D3011","00000000000011727872"
"YkqEVigdWmkv+nRLxUIwqUdJ/OTQWHOXTiEqk/U","WqTQMESaUSFCTH/VPVDDTdnosDeBvUYvEmIBRTr","01","Turnusablesung",2025-09-23T00:00:00,"J09D3011","00000000000011727913"
"mXqfOuqkbFUTYWUWVQLOdssRsqxUwfZgdfmSFAc","lUjUdhZXWpQjVQfnNudNPSZYOTBlnSUYThLdSDG","01","Turnusablesung",2025-09-23T00:00:00,"J09D3011","00000000000011727916"
"IkbeQVKXIBBRzfTnsVUSfLCIYZcquqDUbeSeWRK","azvYNi/DjchCUuLjoCDVCbVETHPXypDksKxDU/i","01","Turnusablesung",2025-09-23T00:00:00,"J09D3011","00000000000011727984"
"LpOLDtjoAhRXSDQeGuFgJbngocPcfdRuMMXOTwU","twXmVffdNGCzywnjfbIbIBFULIFlzLYcsQAmXWp","01","Turnusablesung",2025-09-23T00:00:00,"J09D3011","00000000000011727999"
"'+tdgiejphULJeZZ+QnLI+AbNlZwsm/tnZghpOfl","vIgsNwRbczSzp/AxRgSoUTdnNGqTLgNUbBKShBS","01","Turnusablesung",2025-09-23T00:00:00,"J09D3011","00000000000011728029"
"YKdDWhIYuGkZLVpUGxKYTZQqRkZbNKAJLQVhzm/","UZuEiZVXLeielgQvrtRDZbXKRvNyuiV+mJTzpmZ","01","Turnusablesung",2025-09-23T00:00:00,"J09D3011","00000000000011728058"
"CXyUEKHiKjlbyLqqlWHOaRDPRjQTTQEnRTZOBzF","/VXGWURHXeVBEcVVEuARkMMUBncJnfmQQeVO/++","01","Turnusablesung",2025-09-23T00:00:00,"J09D3011","00000000000011728130"
"qXATkmgxTRDqwZxcSGYcRfRTYaYBHpZYSJsSP+X","ZS/XTL++FenWoPUYsBBDQoFHaCBDRouqwXw+DAM","01","Turnusablesung",2025-09-23T00:00:00,"J09D3011","00000000000011728152"
"m+XKvJVSrNhoRVhSZvweIWjCDUtw+LDRTNWEObI","TMQRFXOsTlNQFLk/ydLjbNPDBVpCcgQRUPucWki","01","Turnusablesung",2025-09-23T00:00:00,"J09D3011","00000000000011728156"
"updKY+vcjyZXlTTb+jVQvVPTJSdXtKDulZVVJlj","QhxZAGjWnWESQXHZizU/zoELbIQXMynZcwTsDSI","01","Turnusablesung",2025-09-23T00:00:00,"J09D3011","00000000000011728208"
"bpsFp+QngV/QgeWAqRzgRXGUdSRRQxQQVQWkXRW","kZz/FxXLAHiqqqtFSPRGNmPGK/YSXkYZZgaRZET","01","Turnusablesung",2025-09-23T00:00:00,"J09D3011","00000000000011728224"
"sZjyZkVYnXQMwFEyTpcjnRWMSYhczaQC/loDeSD","pEUSTrBHykRSkvdOqDllMOjSZrzf/XkShYU/DDT","01","Turnusablesung",2025-09-23T00:00:00,"J09D3011","00000000000011728235"
"dMMoNULUJWNhrOCvZPiRZLUCUUmafmfnSIUqPYy","azRLDyGWACHdwhwQYUtzdTGFULTiyjRTfNIxO+Y","01","Turnusablesung",2025-09-23T00:00:00,"J09D3011","00000000000011728238"
"ZFuKzSUGmKyyBlUQWrHSWTYToBAGYHfmRGdCMPr","CXGWIK+HsCB/QbnPgKCHNYKhJUYKqQtLbwWgOFA","01","Turnusablesung",2025-09-23T00:00:00,"J09D3011","00000000000011728249"
"ixQSFxVRrVyTwSVaiTQabZHAbpjRp/Vi/QHrRyY","hKTjFTlm/rQPXbTSXZuvWkMd/TuZRFsWcidQxs+","01","Turnusablesung",2025-09-23T00:00:00,"J09D3011","00000000000011728256"
"/ZcbqTroVpexJOzdsPRS+krHYaVJyefEXQIwJfn","duMXkXMoATLkXGIFVeicRg/MkeBUEsWPbCApTGS","01","Turnusablesung",2025-09-23T00:00:00,"J09D3011","00000000000011728300"
"rZIke+V/V/JZXeZERsaR/CqtCOjMwnWxPhpUsU+","XtlCBdcwROVLJeRjpfZVXqfqiiCCRJVUosgLyla","01","Turnusablesung",2025-09-23T00:00:00,"J09D3011","00000000000011728339"
"HLOtsBQgDhbKqSZPXUnZBNiwHPYSSUlIWEW/rVY","hGFDSzaNulNQU+SfmXRHhiIT/iYWnmpWvvSRyeL","01","Turnusablesung",2025-09-23T00:00:00,"J09D3011","00000000000011728353"
"appftA+lgZlfSXaxbfLYpbNNlXdNLFdi+RRALdH","aGVyNTmYITYImYrY/RtRarLlRdnvBXTYpXnMKUO","01","Turnusablesung",2025-09-23T00:00:00,"J09D3011","00000000000011728356"
"TETTQkQMljQhOxgRgZkQRxHqCgtRrTieyVUUjNP","xtNiYfXxSZnYYUyfZORQZsSVTQNneASWIfVgUZw","01","Turnusablesung",2025-09-23T00:00:00,"J09D3011","00000000000011728357"
"GvZGV/RPil/hsBW/oVZndGIIsXnMj+UWTUxuVaQ","cQikVgxmsQXdsgVseYaF/COicsVzQmmXcYDKcxd","01","Turnusablesung",2025-09-23T00:00:00,"J09D3011","00000000000011728363"
"FWQYiuDi/RSXGRRkKWjoIQzYxXpPSOtPhxkXipX","neeTIsXaZHY+Mb+iEyAitpBoMUeVxpsXCWaYeTU","01","Turnusablesung",2025-09-23T00:00:00,"J09D3011","00000000000011728372"
"qKZxlozvyWSfBFnJUqYZJw/ISQMRCLznnYhocVa","fJmBTOEmUxckanZXW+zMYvxbeOjtRHGqYzTMHEL","01","Turnusablesung",2025-09-23T00:00:00,"J09D3011","00000000000011728396"
"qMdaoafgbTxWBpFXbxQbBBIyHbZLiYrShtwWHMP","nWVGOuHXREPJsR/pUcVvZmPHZGYDdBjBzpuIOYT","01","Turnusablesung",2025-09-23T00:00:00,"J09D3011","00000000000011728434"
"KyhkYKArQKCCUpYgRVVSLGKBY+GFCGXXKRHWUTU","I+rRTrdByhRqSEYhjnXDYbYlYKfHnYTkZaEL+Ra","01","Turnusablesung",2025-09-23T00:00:00,"J09D3011","00000000000011728450"
"uLAZnQDwTAhJMiBTWYbdyjlomHwVLRCXZqZTUVz","mPPLj/Xw/SrSTAkUYRRvqhhXKdeYYpglPUBlulf","01","Turnusablesung",2025-09-23T00:00:00,"J09D3011","00000000000011728534"
"NUiTPIHfjxXqiKYFFZnVmRrQsYKHfUYVYZdHaFQ","K/uYKMhACBTHvHeULkZqgLz/mW/EZQIbQPTsVoA","01","Turnusablesung",2025-09-23T00:00:00,"J09D3011","00000000000011728537"
"eWHomyUJjXAGTeWYlh/FOjLYrUqhpfxGXhTwfam","K/uYKMhACBTHvHeULkZqgLz/mW/EZQIbQPTsVoA","01","Turnusablesung",2025-09-23T00:00:00,"J09D3011","00000000000011728538"
"TYRCVpUIW/stFRuWYLgGSXnARoRTFqXRqHyxnSR","YAbteqUQXwgvEiUyQkHtKQYXqkXXkXWUUzmfehc","01","Turnusablesung",2025-09-23T00:00:00,"J09D3011","00000000000011728553"
"TDjvLOJYbFZYYQdhTtQCxrwLyQTuhbvRzHQjCAA","hTxwfQQSZQTkZNJbGvPeW+wLHxMYtRtRYrCQEYd","01","Turnusablesung",2025-09-23T00:00:00,"J09D3011","00000000000011728555"
"sjASYhAuuTYfhcOzncbUZhRrVyReZjYyXXRUKZo","qkrBBiXGHlkjXKlXVvJRBGkLbPTKLXvfDc+CZtU","01","Turnusablesung",2025-09-23T00:00:00,"J09D3011","00000000000011728575"
"YOkJWeNkjmSwXBRKAfsldTWQvXLUwdOZRwQBrNw","mrnB/S/eUVTZ++oGXPRYviaOEjSpNyYZFpcaIRc","01","Turnusablesung",2025-09-23T00:00:00,"J09D3011","00000000000011728580"
"OqDCDRRSlXVlTcU+/QXKfWSZhMZLMYmdlLAjUJr","UjPSiDEssqsjGFKUMUcxAhWAmueQuSXxpfVEYSo","01","Turnusablesung",2025-09-23T00:00:00,"J09D3011","00000000000011728589"
"WTFxSYlKnTvFRvGSParNTASWhheARVgncXlWsjl","vlAtpQPLsgXDNKVcASgBVfwRpZggsEmkGviXWWW","01","Turnusablesung",2025-09-23T00:00:00,"J09D3011","00000000000011728593"
"qgQAGDSYdHSsvmTByiXhsXqNiWUZvjXSByeMeUS","RuieyYeSlZFskmYjPLpDWqVDtEyQxwRtNfUNXhj","01","Turnusablesung",2025-09-23T00:00:00,"J09D3012","00000000000011729717"
"WTGoMAgyOLf/jXQfmGWwtLYISfpTEYJcQmZKhNm","KbNftipd+VgUMZWSRycicYZyPsRJIUMyogoGzwC","01","Turnusablesung",2025-09-23T00:00:00,"J09D3012","00000000000011729744"
"sTgSTNOVrbbFTQmQTrYh+vfrAzAaTDMSGXoRODW","JKznPPmkvFwbZOYpSZFlZLRPJdgS+bXrKQt+UgC","01","Turnusablesung",2025-09-23T00:00:00,"J09D3012","00000000000011729749"
"biqzHhRZnvSrRmlZCRlzDNOKQckoKmExvEhwTkg","yYXWrAHR/EBCC/nbJXolfRQEqbQnGOqT+XOqFib","01","Turnusablesung",2025-09-23T00:00:00,"J09D3012","00000000000011729754"
"RYSmkVckSeLASHBHnUIyAAAZNAAUVZAEU/LlcmW","XxHtzeTEdwyiUeSRLVVpTqWxdKZdUfFNYdVPhFu","01","Turnusablesung",2025-09-23T00:00:00,"J09D3012","00000000000011729778"
"QkAmwNCSSPveXBxXUuBSsaGjvRGREvqACVVuWBa","QTBMvnlhSXDhiYqHsQJRNheGboEuWBQBUfYCUXD","01","Turnusablesung",2025-09-23T00:00:00,"J09D3012","00000000000011729779"
"YBttfVcLNaTBRrUZpRdRWYQpoZcCIgWUlgYttXb","uwxzmsTAnMLNGQoR/WUdWRWfGW+RinSERREEEQq","01","Turnusablesung",2025-09-23T00:00:00,"J09D3012","00000000000011729785"
"nrCYHQOpiOgpkfcYCQhFL/dOAN/lopVQizSwOX+","uwxzmsTAnMLNGQoR/WUdWRWfGW+RinSERREEEQq","01","Turnusablesung",2025-09-23T00:00:00,"J09D3012","00000000000011729786"
"CwQGvVnPolUupmVXkSZXRNs+IICRnhTxYgsiUFy","ltWbybMDRnGVB+QXSloCuSDTXZuqpdwFWtjOZXZ","01","Turnusablesung",2025-09-23T00:00:00,"J09D3012","00000000000011729791"
"ZpMqMRQRYPcCCceuw/TVVBhKaIhSgRVvnTHqjWQ","'+mktLsWSzcgzbsSUMMSoWRPKMwsNJJdhOeJQHhh","01","Turnusablesung",2025-09-23T00:00:00,"J09D3012","00000000000011729821"
"jTYqYXIwNBBWQVsHKPZfWLEMSnOSrrZpQXhRJ//","'+mktLsWSzcgzbsSUMMSoWRPKMwsNJJdhOeJQHhh","01","Turnusablesung",2025-09-23T00:00:00,"J09D3012","00000000000011729822"
"KnqZkFPPWWAifjpFQK/aUOatRkg/amQViefSwFw","TbIcqzYTHUAuURLZoAKvYjGVURYB+sYSITiaYIc","01","Turnusablesung",2025-09-23T00:00:00,"J09D3012","00000000000011729851"
"WhgykSwtXyZTnjMNYl+JTTuTN/naSDcQZDjxTSW","ULNRmDJCObWAVggSzbdGS/sUGhErBQHlKsYYtDK","01","Turnusablesung",2025-09-23T00:00:00,"J09D3012","00000000000011729858"
"TJMIieXQJOjOmqAfPNYgUyUMhTOSQmXRbIQbYjR","UGtCbkUiUZRhEAZTQvETEA+ZZGYPwye+Sio/xFY","01","Turnusablesung",2025-09-23T00:00:00,"J09D3012","00000000000011729866"
"neZEQJUTPpLbLaGZfZwFWWoXuRFsRdJlyVCUgVM","XXh/ySylnLRXBVVUWvkXnSAlyKAiQ+lmfuZNlYx","01","Turnusablesung",2025-09-23T00:00:00,"J09D3012","00000000000011729884"
"qZXUqIenR+Touqn/CIMePcn/gTLSHrllZhcbpkX","bUaXePgePoRq/IXcfQ+rEXYXWOWPvZXmVYOYJQy","01","Turnusablesung",2025-09-23T00:00:00,"J09D3012","00000000000011729934"
"mOibXuxDOUqWjoxYIFIJ+mYXzcBGmuM+AbcBcTp","YsUKVIkrMaERSkNQFfEZTQoKNfLLSjtCoNtr+TX","01","Turnusablesung",2025-09-23T00:00:00,"J09D3012","00000000000011729977"
"atjssz+dJazpOJTCLQhtQpFkSeDSJhUfTIQLHWZ","/zYv//hFKFcpW+WcCIQyWWBjphYRSzybQlmQyNR","01","Turnusablesung",2025-09-23T00:00:00,"J09D3012","00000000000011729986"
"TT+gRkYgXYZFSYZWUzSSULbnHKWUIYPnQHxmQUy","/xMXrSHCdYliJTtAXLGZBcXVTTNYZVnbHBMJoKS","01","Turnusablesung",2025-09-23T00:00:00,"J09D3012","00000000000011730030"
"BRdcBgTlttIOMgQedgZ/yZPMcwTKnmydnSSkTuq","lTdzhAaAWXWHwZVgHCQwkLuWCylnpRQYSLTUPvX","01","Turnusablesung",2020-09-23T00:00:00,"J09D6244","00000000000002429824"
"TSmd/nWdCyTSYEotcKXVquuNGgEYpnoqOsfqGtP","hkQQtOzIyjuLoiEpZDewHLXHJYNFVCjYhYUQhlK","01","Turnusablesung",2020-09-23T00:00:00,"J09D1221","00000000000002411734"
"gvVKKYXVvVIoSeCToQIsEzoVgJEKuMbmdSsrkjv","fYlNnukeBDRrqkzUrYHOWWZqkJrUTPvTjNzKfVB","01","Turnusablesung",2020-09-23T00:00:00,"J09D1221","00000000000002411759"
"VYATCLZRpEksqNUfnvlmuR/ZYSpKneNXfGmLEEp","SZMWHWQozBU+K/SzOhdeho+QJfGdWevMHUOawWw","01","Turnusablesung",2020-09-23T00:00:00,"J09D3301","00000000000002417698"
"gNfYeyeTWZaSGNwwemQYRLVSTjxQMxWHSeSx+sW","SZMWHWQozBU+K/SzOhdeho+QJfGdWevMHUOawWw","01","Turnusablesung",2020-09-23T00:00:00,"J09D3301","00000000000002417699"
"upXWbZWUUF/ymGgDXJOMRmwnwcJVUGESOcQyrDV","WCLGYQIKjMZYXNONrnrHKUvFhwK+TaEnSWpXQ+Q","01","Turnusablesung",2020-09-23T00:00:00,"J09D7023","00000000000002432337"
"JFLZPIZJwLoLzXgoeiRxUAWqMNRZiKJiFmCxaAT","WCLGYQIKjMZYXNONrnrHKUvFhwK+TaEnSWpXQ+Q","01","Turnusablesung",2020-09-23T00:00:00,"J09D7023","00000000000002432338"
"yWOLbX/FRnXcHVLYXTmyglRchtVyfkCbhTNYUZW","VGFXqbZrSJZuUoVMNhNUGPsbdeSSrs/ruwZtUma","01","Turnusablesung",2021-09-23T00:00:00,"J09D7025","00000000000004079488"
"/ZLVQCwdpUISVQZCeYhGoaSPOcW+kok+WpSecWj","BcaLdNaUaPkXRrwtblKZM+xZVHVJAQxObgrHbFN","01","Turnusablesung",2021-09-23T00:00:00,"J09D7025","00000000000004079494"
"YQxkUe+MYoKfUWHKANAXYDBcQrQXTtHoGrQTOqf","fBVaZKctgIx/zTCzegXiTVHSScmSQqnsPjRenrT","01","Turnusablesung",2021-09-23T00:00:00,"J09D7025","00000000000004079513"
"dWHYQTCnNOJdYvTkSGojVVJWXfQQCEaRldWRsmw","JeAAacpazXZBBZeTAVYSzIsyYWfgIvazcVqpXwG","01","Turnusablesung",2021-09-23T00:00:00,"J09D7025","00000000000004079534"
"YSCLRbJnRMWsLVWcfRYxWWAZllUAQQtkODep+Sv","gFGnCasBSVCyWauSa+DBhQ/okWFYkIyOCXFILuQ","01","Turnusablesung",2021-09-23T00:00:00,"J09D7025","00000000000004079540"
"eBSGEbnkMMAzoZiUNKnQlwnLT/YeTlYBRTIriVd","CJW+UwCEBOHcYQhZdaSYwQakqfdWQiNBSGwOZsN","01","Turnusablesung",2021-09-23T00:00:00,"J09D7025","00000000000004079557"
"gSueuaHZl+MDxOcpw/oaFXaRzMPFddIvXVWKWRT","dYZxFtPVWsIwjSQgRdxJKDE+nqSZAvHtXkhNnRx","01","Turnusablesung",2021-09-23T00:00:00,"J09D7025","00000000000004079558"
"SwWhpVyUVzeFZQuapWgUuTcO/MuuYuTXM+LsVOm","dYZxFtPVWsIwjSQgRdxJKDE+nqSZAvHtXkhNnRx","01","Turnusablesung",2021-09-23T00:00:00,"J09D7025","00000000000004079559"
"HfRkxr/WdiNWR+imdTAsowZRRUdXk/kiJoSWSTR","SWWHARMzTJcusNQbFTiQYAdFUqMYhdpOUXYeZZq","01","Turnusablesung",2021-09-23T00:00:00,"J09D7025","00000000000004079568"
"uIyMgQMBgYQde+kcqKWSRGYZRDLcQperhKqaTuo","nbUOM/NugbxUrYdLqd+qHGxcsSrRSxOwYTYUvSw","01","Turnusablesung",2021-09-23T00:00:00,"J09D7025","00000000000004079588"
"pGqTtlfWixCzPAnEXqrVyqDAlYUAbRWHRYyUpWy","RSOBVMMmPBaPmYC+xSJMUXVXSRmWFyAuCWUZIuC","01","Turnusablesung",2021-09-23T00:00:00,"J09D7025","00000000000004079594"
"gkiEwogahRJISUyHNxAqIdmYBbLyxPWTkCWereS","rliSTXByDfebXFSYz++dSsMYHvK/MFXYnQ+XIKT","01","Turnusablesung",2021-09-23T00:00:00,"J09D7025","00000000000004079596"
"tauHhUWLruJmoaJvZjaTRJqBRTdHEZraQSTL/jZ","WFLDLQAbnueq+JDlGNWPlFzLksIsiHguMATVWAn","01","Turnusablesung",2021-09-23T00:00:00,"J09D7025","00000000000004079597"
"Vt+bRTQJgdszZzQPI+kYW/YVEgzUZIZMHHMrpCo","lajUPPhSJeuFzikvRR/aoSJdWshJbzdKyVY/E+F","01","Turnusablesung",2021-09-23T00:00:00,"J09D7025","00000000000004079612"
"SQpNJOKkeeezgFSZlSPIEJWcXmsSiegXdFspPoU","KoxbVTeksVZyrORVPIN+UjrOKLVHJTZumSNYYYQ","01","Turnusablesung",2021-09-23T00:00:00,"J09D7025","00000000000004079635"
"tvIvSUSCdHqvMBFRTxnqyQSaFKLSrQTHWNQZT+e","FLMNmLqBVQkDOaEVDYZTdKTFRgna/tYOYQJpWKw","01","Turnusablesung",2021-09-23T00:00:00,"J09D7025","00000000000004079636"
"RkUZVRlxTSkQCAXZnrTVOHAlCqRWYbFpSTKEBQA","v+iTdseyPoqDxSZAEeEXdjjfMExPYSEWKiuCTr+","01","Turnusablesung",2021-09-23T00:00:00,"J09D3013","00000000000004039571"
"hzetELTkiKbbrzGWqMLKIRhvGWIUYAbdPLUGGnn","OYvJhDqzuVA+UFgSQhyVXGXo+riWQZAHbxdVZho","01","Turnusablesung",2021-09-23T00:00:00,"J09D3013","00000000000004039606"
"FTZfkaoUpTuCaDtDi+NUWQYYBzjnQWwSIeJZffw","ru+XLbgtqZQgVITOQqfXEKIVDxyCfnpRElzxykS","01","Turnusablesung",2021-09-23T00:00:00,"J09D3013","00000000000004039674"
"HFbwov+e+KKePIhCZsGPUskcFjUdjrTBZtONsUR","XksRQNRZfuBqoSgGgjVijUYR/VHxMuSJhiQQnuK","01","Turnusablesung",2021-09-23T00:00:00,"J09D6244","00000000000004075920"
"CZMQTLhlEycrypnsgVZpFWiTwihPcvhdcFPkVBV","vCAZlsBqgmvLZBXmqPPYiyCFplCVVqsGAyxlIEQ","01","Turnusablesung",2021-09-23T00:00:00,"J09D6244","00000000000004075922"
"aARhWHVLmbpnjdOOIiSSvMbTSOuRCzmASm/JWvR","bjE/neSTodnZsMBfvbtlk/EZsu/udx+gjcYFKOI","01","Turnusablesung",2021-09-23T00:00:00,"J09D6244","00000000000004075928"
"UXGVWUkqoioZZUxSaDJYwkUjSfOyCZCDmzZMWyM","gvQXmjUPxHAWVSyvloV+sBXXPTHab+XguXH+JpZ","01","Turnusablesung",2021-09-23T00:00:00,"J09D6244","00000000000004075950"
"OQjgcITQefvpYyVWRvUeXWByNfEQSkCMxTWkhUn","fPiKtzRBfqqYGRdMcvvhQPqhBarwTT/neWTxknk","01","Turnusablesung",2021-09-23T00:00:00,"J09D6244","00000000000004075963"
"mSRhXtXQTOFGBT+AmgUzyROBEQjpJWwOeUvjmSV","gWftJnECVKGEUkMlRBZXWoWTBQyYRLWjYTNwmDX","01","Turnusablesung",2021-09-23T00:00:00,"J09D6244","00000000000004075972"
"QFTijVIcYCzWYahDQJDQOWSWkUbZFqTkoOYUZXS","HzuRwGDmtMQWuVeHIRnbLbDSVXKiuTSWP+RzsRQ","01","Turnusablesung",2021-09-23T00:00:00,"J09D6244","00000000000004075990"
"QeNTrjIGFhkKppjSnLWOoWRiswRvhRMIQJpNCjX","SjBkqhIlBIqyVhVY+PTDQxpufROCOyFcOrYjpCs","01","Turnusablesung",2021-09-23T00:00:00,"J09D6244","00000000000004075997"
"GubpBREoUwtGtQxQW+BfkcvuiGvWNdLWhkOX+N/","FPGQuqCVysscFVk/VV+w+yBvXkWTdqosVuLBAGv","01","Turnusablesung",2021-09-23T00:00:00,"J09D6244","00000000000004076007"
"u+qBzxBUOhQfRBwnRLSAoWQsRdRxeMfWz+gXyxW","mZF+ZMwyPQpLfzOTqqFFWPDba/JLMBHU/JYVUdh","01","Turnusablesung",2021-09-23T00:00:00,"J09D6244","00000000000004076028"
"HIuWWhTAzUAONdx/YVEZ/bndpMCLjyXkRhAXvOr","WTYsLJjkmBSRBP+laTeytehBYRjTXPYVBnGNMiW","01","Turnusablesung",2021-09-23T00:00:00,"J09D6244","00000000000004076039"
"BzTuZIdItqEwdfoHcOQrZIWiDrSDwSZREVmYGKB","kYuVQlTuXXLFnjDqnWRnfTpEZrZHboKXaNUWqZR","01","Turnusablesung",2021-09-23T00:00:00,"J09D5473","00000000000004073589"
"yWBiRQzWTVaTETExHdrpKYOJlUZQRiTUsYPgWRm","scZIPIIh/SlEqlLgXYGHnXRohqRVFYgZzVoQoVx","01","Turnusablesung",2021-09-23T00:00:00,"J09D5473","00000000000004073598"
"LBdSjjvHgdsdlOMoEKSWEzzRUUrWQWxqkngvZUM","wyoicRktCdEQbFe+UzmwULlTCKeHXVZRlipIEJb","01","Turnusablesung",2021-09-23T00:00:00,"J09D5473","00000000000004073607"
"fYzuWPJQiuZorfzfYWDxHGVMYdDpdZNZqYUEutV","RASbXRVVCQSjD/QVHmGomKxyReTYafYERUXnWHO","01","Turnusablesung",2021-09-23T00:00:00,"J09D5473","00000000000004073609"
"LGZioNSoQZCgwHERDpVrUsXQsTRzUPGjYBTFYUQ","SlMUEEknCByrjpQHZSczXWkjWpKuF/ETCvTfhTO","01","Turnusablesung",2021-09-23T00:00:00,"J09D6245","00000000000004076484"
"cMgYhOPNxUooMHwNLGuqzZZhxixrZpF/pQbwvtg","IYxtrKZRcXvdUTONlGxScXsubXRZoZ+MTQpODoX","01","Turnusablesung",2021-09-23T00:00:00,"J09D6245","00000000000004076500"
"SVbGAZVTHmlcgyXMRAULNjpLULRZOVIZwqWTcOt","QpWXQhwzsvTZFjcUWBCXI+Eyh+ikGgbotvjkQyG","01","Turnusablesung",2021-09-23T00:00:00,"J09D6245","00000000000004076533"
"XXcYWZw/bCeaZn/yDfQSKkWYtYWkfZOXTfkpSVj","RKuVlVOnYFSBxZJdRAhZGQtkISCRfeUe+FaSwPk","01","Turnusablesung",2021-09-23T00:00:00,"J09D6245","00000000000004076537"
"gWZatONb/OAu+hwXJUSwVqSqVqv/Q+WgTcglsaS","xMYXUJpg+nqiizOMLZWmZbfNKmsqVZqlLcSlZTq","01","Turnusablesung",2021-09-23T00:00:00,"J09D6245","00000000000004076547"
"GRLKRbVZFkhWLbZtkNzSPDAIVKIsYQXDNiDRYgQ","oPMVTccntUVlXyaQMzrmvHwMWJXHiYTvQWsuJFm","01","Turnusablesung",2021-09-23T00:00:00,"J09D6245","00000000000004076548"
"xAajpbHAgInBUjmIbnpWwvWQjqGZzaTZVAZvrCH","bDFAiDoaEvdURToDvqbWPnguVKzZVnRYUsIzQQM","01","Turnusablesung",2021-09-23T00:00:00,"J09D6245","00000000000004076557"
"vHXSnlfNLlPeuDSqfoaZuXgOvHJTwYWXiSDQbRg","eZ+GWy/rNzXwzzBbGsMWTFWPdZlYXAR/OLkbVuY","01","Turnusablesung",2021-09-23T00:00:00,"J09D6245","00000000000004076558"
"/ph/XcffMrESorRxTMfaIarSQTTSrDDvlhkaGUO","xJOhEhoXKZETViXZGdarTfYTTIxy+APmHxScURH","01","Turnusablesung",2021-09-23T00:00:00,"J09D6245","00000000000004076582"
"QOACXBw+SbbdTcZEGEiERYnEZXUnSgdjkXpQoEH","PYLuVysdVTPvDrDdrf+MCbHtNyUYHcwYrAFEhAU","01","Turnusablesung",2021-09-23T00:00:00,"J09D7022","00000000000004077923"
"fYjIKSRXWeJVppbtntqebARaYwQVSkPRZUCBKYg","baXWKATxhgmgecjFSQTtLRKXKiXclXYcBzBnpSv","01","Turnusablesung",2021-09-23T00:00:00,"J09D7022","00000000000004077930"
